Energy(eV),-8,-2,0,2,8,-8,-2,0,2,8,Wavelenght,X.8
16.31663,9.65762,8.46178,8.07553,8.04093,6.57782,0.16782,0.23162,0.18646,0.16528,0.14848,759.9608498,14.848
16.32663,9.60639,8.45191,8.07087,8.0495,6.56718,0.1671,0.22999,0.18567,0.16514,0.14753,759.4953766,14.753
16.33663,9.55571,8.44205,8.06758,8.05751,6.55533,0.16645,0.22841,0.18495,0.16504,0.14663,759.0304732,14.663
16.34663,9.50646,8.43209,8.06567,8.06478,6.54255,0.16587,0.22688,0.1843,0.16498,0.1458,758.5661387,14.58
16.35664,9.45937,8.42194,8.06511,8.07121,6.52916,0.16536,0.22541,0.18373,0.16496,0.14503,758.1019085,14.503
16.36664,9.41508,8.41146,8.06585,8.07676,6.51543,0.16491,0.22401,0.18323,0.16499,0.14435,757.638709,14.435
16.37664,9.37404,8.40063,8.0678,8.08152,6.50173,0.16453,0.22269,0.18281,0.16506,0.14374,757.1760752,14.374
16.38664,9.33654,8.38938,8.07084,8.08563,6.48833,0.16421,0.22145,0.18246,0.16517,0.14321,756.714006,14.321
16.39664,9.3027,8.3777,8.07484,8.08935,6.4755,0.16395,0.2203,0.18217,0.16532,0.14277,756.2525005,14.277
16.40664,9.27243,8.3656,8.07965,8.09298,6.46344,0.16375,0.21924,0.18195,0.1655,0.14242,755.7915576,14.242
16.41664,9.24555,8.35312,8.08514,8.09682,6.45228,0.1636,0.21829,0.18178,0.1657,0.14215,755.3311762,14.215
16.42664,9.22173,8.34032,8.09122,8.10117,6.44211,0.1635,0.21743,0.18166,0.16593,0.14196,754.8713553,14.196
16.43664,9.20056,8.32725,8.0978,8.10626,6.43289,0.16342,0.21668,0.18158,0.16618,0.14185,754.412094,14.185
16.44665,9.1816,8.31399,8.10481,8.11221,6.42454,0.16336,0.21601,0.18151,0.16643,0.14182,753.9529327,14.182
16.45665,9.16441,8.30059,8.11224,8.11905,6.4169,0.1633,0.21542,0.18145,0.16668,0.14185,753.4947878,14.185
16.46665,9.14853,8.28712,8.12009,8.12668,6.40975,0.16324,0.21489,0.18137,0.16692,0.14195,753.0371994,14.195
16.47665,9.13362,8.27361,8.12841,8.13492,6.40286,0.16314,0.21442,0.18127,0.16716,0.1421,752.5801665,14.21
16.48665,9.11933,8.26009,8.13728,8.14347,6.39598,0.163,0.21397,0.18112,0.16738,0.14229,752.123688,14.229
16.49665,9.1054,8.24653,8.14677,8.15197,6.38887,0.16281,0.21354,0.1809,0.16758,0.14253,751.6677628,14.253
16.50665,9.09162,8.23292,8.15695,8.16005,6.38132,0.16255,0.2131,0.18061,0.16778,0.14279,751.2123902,14.279
16.51665,9.07782,8.21917,8.16792,8.16729,6.37317,0.16221,0.21264,0.18023,0.16798,0.14307,750.7575689,14.307
16.52665,9.06388,8.20522,8.17973,8.17332,6.36435,0.16179,0.21216,0.17977,0.16817,0.14337,750.303298,14.337
16.53665,9.04974,8.19097,8.19239,8.17776,6.35483,0.16129,0.21164,0.17921,0.16837,0.14367,749.8495765,14.367
16.54666,9.03536,8.17632,8.20587,8.18032,6.34472,0.16072,0.21107,0.17858,0.16858,0.14397,749.3959506,14.397
16.55666,9.02075,8.16119,8.22005,8.1808,6.33417,0.16008,0.21047,0.17786,0.16881,0.14425,748.9433255,14.425
16.56666,9.00597,8.1455,8.23478,8.17904,6.32338,0.15938,0.20983,0.17709,0.16906,0.14451,748.4912469,14.451
16.57666,8.99114,8.12924,8.24985,8.17495,6.31267,0.15864,0.20915,0.17626,0.16934,0.14474,748.0397137,14.474
16.58666,8.9764,8.11236,8.26495,8.16855,6.30233,0.15787,0.20845,0.17541,0.16963,0.14494,747.5887249,14.494
16.59666,8.96192,8.09489,8.27981,8.15986,6.29267,0.15708,0.20773,0.17454,0.16995,0.1451,747.1382796,14.51
16.60666,8.94792,8.07685,8.29405,8.14893,6.28398,0.1563,0.20699,0.17367,0.17029,0.14522,746.6883768,14.522
16.61666,8.93455,8.05832,8.30735,8.13586,6.27649,0.15554,0.20625,0.17282,0.17064,0.14531,746.2390155,14.531
16.62666,8.92202,8.03933,8.31937,8.12071,6.27036,0.1548,0.20551,0.172,0.171,0.14537,745.7901948,14.537
16.63666,8.91044,8.01995,8.32976,8.10358,6.26566,0.15412,0.20476,0.17124,0.17137,0.1454,745.3419136,14.54
16.64666,8.89989,8.0002,8.3382,8.08456,6.26237,0.15349,0.20401,0.17054,0.17173,0.14542,744.894171,14.542
16.65667,8.89036,7.9801,8.34441,8.06378,6.26037,0.15292,0.20325,0.16991,0.17208,0.14541,744.446519,14.541
16.66667,8.88182,7.9596,8.34812,8.04142,6.2595,0.15242,0.20249,0.16935,0.17241,0.14539,743.9998512,14.539
16.67667,8.87415,7.9387,8.34913,8.01768,6.25949,0.15199,0.20173,0.16888,0.17273,0.14537,743.5537191,14.537
16.68667,8.86719,7.91732,8.34727,7.99281,6.26009,0.15163,0.20095,0.16848,0.17303,0.14533,743.1081216,14.533
16.69667,8.86077,7.89545,8.34244,7.9671,6.26102,0.15135,0.20016,0.16816,0.17331,0.14528,742.663058,14.528
16.70667,8.85471,7.87309,8.33463,7.94088,6.26198,0.15113,0.19936,0.16792,0.17357,0.14523,742.2185271,14.523
16.71667,8.84881,7.8503,8.32394,7.91443,6.26275,0.15096,0.19853,0.16774,0.17381,0.14518,741.7745281,14.518
16.72667,8.84294,7.8272,8.31054,7.88808,6.2631,0.15085,0.19767,0.16761,0.17402,0.14512,741.3310599,14.512
16.73667,8.83696,7.80396,8.29473,7.86208,6.26281,0.15079,0.19677,0.16754,0.17421,0.14507,740.8881217,14.507
16.74668,8.83075,7.78078,8.27684,7.83671,6.26172,0.15076,0.19584,0.16751,0.17438,0.14502,740.4452703,14.502
16.75668,8.82423,7.75789,8.25733,7.81212,6.25969,0.15076,0.19487,0.16751,0.17454,0.14499,740.0033897,14.499
16.76668,8.81733,7.7355,8.23667,7.78848,6.25659,0.15079,0.19385,0.16754,0.17468,0.14496,739.5620361,14.496
16.77668,8.81,7.7138,8.21532,7.76585,6.25233,0.15084,0.1928,0.1676,0.17482,0.14496,739.1212087,14.496
16.78668,8.80215,7.69294,8.19371,7.74431,6.24686,0.15091,0.1917,0.16767,0.17496,0.14496,738.6809065,14.496
16.79668,8.79375,7.67299,8.17226,7.72377,6.24021,0.15099,0.19058,0.16777,0.1751,0.14499,738.2411286,14.499
16.80668,8.7847,7.65403,8.15126,7.70421,6.23238,0.15109,0.18943,0.16788,0.17524,0.14504,737.801874,14.504
16.81668,8.77491,7.63605,8.13096,7.68552,6.22348,0.1512,0.18826,0.168,0.17538,0.14509,737.3631418,14.509
16.82668,8.76429,7.61897,8.11148,7.66757,6.21357,0.15133,0.1871,0.16814,0.17552,0.14517,736.9249311,14.517
16.83668,8.75271,7.60271,8.09287,7.65024,6.20279,0.15147,0.18595,0.1683,0.17565,0.14525,736.487241,14.525
16.84669,8.74003,7.5871,8.07509,7.63341,6.19122,0.15161,0.18481,0.16846,0.17578,0.14533,736.0496335,14.533
16.85669,8.72609,7.57198,8.05804,7.61696,6.17897,0.15177,0.1837,0.16864,0.17589,0.14541,735.6129821,14.541
16.86669,8.71075,7.55714,8.04156,7.60078,6.16607,0.15194,0.18263,0.16882,0.17598,0.14549,735.1768486,14.549
16.87669,8.69388,7.54236,8.02544,7.58477,6.15251,0.15211,0.1816,0.16902,0.17603,0.14557,734.7412318,14.557
16.88669,8.67534,7.52746,8.00952,7.56882,6.13823,0.15229,0.18061,0.16922,0.17606,0.14563,734.306131,14.563
16.89669,8.65501,7.51229,7.99357,7.55283,6.12309,0.15248,0.17967,0.16942,0.17605,0.14569,733.8715453,14.569
16.90669,8.63281,7.49676,7.97747,7.53667,6.1069,0.15267,0.17879,0.16963,0.17599,0.14574,733.4374736,14.574
16.91669,8.6087,7.48081,7.96107,7.5202,6.08941,0.15286,0.17796,0.16985,0.1759,0.14579,733.0039151,14.579
16.92669,8.58266,7.46453,7.94432,7.50328,6.07037,0.15306,0.17719,0.17007,0.17576,0.14584,732.5708688,14.584
16.93669,8.55477,7.44801,7.92719,7.48574,6.04952,0.15327,0.17648,0.1703,0.17557,0.14589,732.138334,14.589
16.94669,8.52513,7.4314,7.90973,7.46746,6.02664,0.15348,0.17582,0.17053,0.17535,0.14595,731.7063096,14.595
16.9567,8.4939,7.41491,7.89199,7.44832,6.00154,0.1537,0.17523,0.17078,0.17508,0.14602,731.2743635,14.602
16.9667,8.46133,7.39874,7.87404,7.42826,5.9741,0.15393,0.17469,0.17103,0.17478,0.1461,730.8433579,14.61
16.9767,8.42763,7.38309,7.85596,7.4073,5.9443,0.15417,0.17421,0.1713,0.17444,0.1462,730.41286,14.62
16.9867,8.3931,7.36814,7.83781,7.3855,5.91212,0.15441,0.17378,0.17157,0.17408,0.14632,729.982869,14.632
16.9967,8.35798,7.35406,7.81965,7.36304,5.87766,0.15466,0.17341,0.17185,0.1737,0.14646,729.5533839,14.646
17.0067,8.32259,7.34093,7.80148,7.34009,5.84105,0.15492,0.1731,0.17213,0.17331,0.14661,729.1244039,14.661
17.0167,8.28718,7.32885,7.78334,7.31691,5.80249,0.15517,0.17285,0.17241,0.17291,0.14679,728.6959281,14.679
17.0267,8.25199,7.31783,7.7652,7.29369,5.76218,0.15542,0.17266,0.17269,0.17251,0.14699,728.2679556,14.699
17.0367,8.21728,7.3079,7.74707,7.27064,5.72037,0.15567,0.17254,0.17297,0.17212,0.14721,727.8404855,14.721
17.0467,8.18331,7.29906,7.72888,7.24788,5.67734,0.15591,0.17248,0.17323,0.17173,0.14745,727.413517,14.745
17.05671,8.15025,7.29125,7.71061,7.2255,5.63334,0.15614,0.17248,0.17349,0.17136,0.1477,726.9866229,14.77
17.06671,8.11835,7.28443,7.69221,7.20353,5.58869,0.15637,0.17255,0.17375,0.171,0.14797,726.5606552,14.797
17.07671,8.08777,7.27854,7.67369,7.18194,5.54367,0.15659,0.17269,0.17399,0.17066,0.14825,726.1351865,14.825
17.08671,8.05869,7.27348,7.65502,7.16069,5.49859,0.15681,0.17287,0.17424,0.17033,0.14854,725.7102157,14.854
17.09671,8.03124,7.26915,7.63625,7.13975,5.45376,0.15703,0.17311,0.17448,0.17003,0.14883,725.2857421,14.883
